4.649013,0.7515579
4.649013,0.7515579
4.649013,0.75266635
4.649013,0.75266635
4.649013,0.75266635
4.649013,0.75266635
4.649013,0.75266635
4.649013,0.75266635
4.649013,0.75266635
4.649013,0.75266635
4.649013,0.75266635
4.649013,0.75266635
4.6501217,0.75266635
4.6501217,0.75266635
4.6501217,0.75266635
4.6501217,0.75266635
4.6501217,0.75266635
4.6501217,0.75266635
4.6501217,0.75266635
4.6501217,0.75266635
4.6501217,0.75266635
4.6501217,0.75266635
4.6501217,0.75266635
4.6501217,0.75266635
4.6501217,0.75266635
4.6501217,0.75266635
4.6501217,0.75266635
4.6501217,0.75266635
4.6501217,0.75266635
4.6501217,0.75266635
4.6501217,0.75266635
4.6501217,0.75266635
4.6501217,0.75266635
4.6501217,0.75266635
4.6501217,0.75266635
4.6501217,0.75266635
4.6501217,0.75266635
4.6501217,0.75266635
4.6501217,0.75266635
4.6501217,0.75266635
4.6501217,0.75266635
4.6501217,0.75266635
4.6501217,0.75266635
4.6501217,0.75266635
4.6501217,0.75266635
4.6501217,0.75266635
4.6501217,0.75266635
4.6501217,0.75266635
4.6501217,0.75266635
4.6501217,0.7515579
4.6501217,0.7515579
4.6501217,0.7515579
4.6501217,0.7515579
4.6501217,0.7515579
4.6501217,0.7515579
4.6501217,0.7515579
4.6501217,0.7515579
4.6501217,0.7515579
4.6501217,0.75266635
4.6501217,0.75266635
4.6501217,0.75266635
4.6501217,0.75266635
4.6501217,0.75266635
4.6501217,0.75266635
4.6501217,0.75266635
4.6501217,0.75266635
4.6501217,0.75266635
4.6501217,0.75266635
4.6501217,0.7515579
4.6501217,0.7515579
4.6501217,0.7515579
4.6501217,0.7515579
4.6501217,0.7515579
4.6501217,0.7515579
4.6501217,0.7515579
4.6501217,0.7515579
4.6501217,0.7515579
4.6501217,0.7515579
4.6501217,0.7515579
4.6501217,0.7515579
4.6501217,0.7515579
4.6501217,0.7515579
4.6501217,0.7515579
4.6501217,0.7515579
4.6501217,0.7515579
4.6501217,0.7515579
4.6501217,0.7515579
4.6501217,0.7515579
4.6501217,0.7515579
4.6501217,0.7515579
4.6501217,0.7515579
4.6501217,0.7515579
4.6501217,0.7515579
4.6501217,0.7515579
4.6501217,0.7515579
4.6501217,0.7515579
4.6501217,0.7504494
4.6501217,0.7504494
4.6501217,0.74934095
4.6501217,0.74934095
4.6501217,0.74934095
4.6501217,0.74934095
4.6501217,0.74934095
4.6501217,0.74934095
4.6501217,0.74934095
4.6501217,0.74934095
4.6501217,0.74934095
4.6501217,0.7482325
4.6501217,0.7482325
4.6501217,0.7482325
4.6501217,0.7482325
4.6501217,0.7482325
4.649013,0.7482325
4.649013,0.74934095
4.649013,0.74934095
4.649013,0.74934095
4.649013,0.74934095
4.649013,0.74934095
4.649013,0.74934095
4.649013,0.74934095
4.649013,0.74934095
4.649013,0.74934095
4.649013,0.74934095
4.649013,0.74934095
4.649013,0.74934095
4.649013,0.74934095
4.649013,0.74934095
4.649013,0.74934095
4.649013,0.74934095
4.649013,0.74934095
4.649013,0.7504494
4.649013,0.7504494
4.649013,0.7504494
4.649013,0.7504494
4.649013,0.7504494
4.649013,0.7504494
4.649013,0.7504494
4.649013,0.7504494
4.649013,0.7504494
4.649013,0.7504494
4.649013,0.7504494
4.649013,0.7504494
4.649013,0.7504494
4.649013,0.7504494
4.6501217,0.7504494
4.6501217,0.7504494
4.6501217,0.7504494
4.6501217,0.7504494
4.6501217,0.7504494
4.6501217,0.7504494
4.6501217,0.7504494
4.6501217,0.7504494
4.6501217,0.7504494
4.6501217,0.7504494
4.6501217,0.7515579
4.649013,0.7515579
4.649013,0.7515579
4.649013,0.7515579
4.649013,0.7515579
4.649013,0.7515579
4.6479044,0.7515579
4.6479044,0.7515579
4.6479044,0.7515579
4.6479044,0.7515579
4.6479044,0.7515579
4.6479044,0.7515579
4.6479044,0.7515579
4.6479044,0.7515579
4.6479044,0.7504494
4.6479044,0.7504494
4.6479044,0.7504494
4.6479044,0.7504494
4.6479044,0.7504494
4.6479044,0.7504494
4.6479044,0.7504494
4.6479044,0.74934095
4.6479044,0.74934095
4.6467957,0.74934095
4.6467957,0.7482325
4.6467957,0.7482325
4.6467957,0.7482325
4.6467957,0.7482325
4.6467957,0.7482325
4.6467957,0.7482325
4.6467957,0.7482325
4.6467957,0.7482325
4.6467957,0.7482325
4.6467957,0.7482325
4.6467957,0.7482325
4.6467957,0.7482325
4.6467957,0.7482325
4.6467957,0.7482325
4.6467957,0.7482325
4.6467957,0.7482325
4.6467957,0.7482325
4.6467957,0.7482325
4.6467957,0.747124
4.6467957,0.747124
4.6467957,0.747124
4.6467957,0.747124
4.6467957,0.747124
4.6467957,0.747124
4.6467957,0.747124
4.6467957,0.747124
4.6467957,0.747124
4.6467957,0.747124
4.6467957,0.747124
4.6467957,0.747124
4.6467957,0.747124
4.6467957,0.747124
4.6467957,0.747124
4.6467957,0.747124
4.645687,0.747124
4.645687,0.747124
4.645687,0.747124
4.645687,0.747124
4.645687,0.747124
4.645687,0.747124
4.645687,0.747124
