-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
-0.69755596,-2.1259537,-14.950059
